time,qw,qx,qy,qz
2.3299999999999943,0.25621515288875535,-0.8650201035308691,-0.33039317170874,0.2773704526547043
2.339999999999994,0.25716066041379576,-0.8519264717102414,-0.34506665468503256,0.2983599928934174
2.349999999999994,0.2637856750691391,-0.8404184516830588,-0.353471703181191,0.3149153834749215
2.3599999999999937,0.26438946075675274,-0.8289133942391729,-0.36711972307496027,0.32897402149867644
2.3699999999999934,0.2625325418718895,-0.8173535280368355,-0.3770583140319072,0.3476160273684723
2.3799999999999932,0.2593760144423606,-0.8087061332506525,-0.3860031434958495,0.3601666924995938
2.389999999999993,0.2606720294591257,-0.7992369823198451,-0.3924025246617422,0.37321655615610005
2.399999999999993,0.26259204149285664,-0.7893932008261464,-0.3966929971942916,0.38799286103106984
2.4099999999999926,0.26442347234996744,-0.7792831303080449,-0.4008496517624858,0.40263828279185626
2.4199999999999924,0.23055675184704952,-0.7911563996410015,-0.5634348179339754,-0.05879065762971104
2.429999999999992,0.23116985899018178,-0.7901798276585437,-0.5659625821934675,-0.04315891348118465
2.439999999999992,0.22097775964182775,-0.7903869860055664,-0.5704408787298695,-0.032472233840767945
2.4499999999999917,0.20946091062106043,-0.7881754470373555,-0.5783733308491037,-0.019745424071776915
2.4599999999999915,0.1978681478974357,-0.7856782542136902,-0.5860961664768956,-0.0070114580832729735
2.4699999999999913,0.18643373589864415,-0.778087316623787,-0.5997412496367196,0.011533573264834713
2.479999999999991,0.17608174089421205,-0.7679053025121386,-0.6151432220528427,0.03025695390900436
2.489999999999991,0.16878847463118385,-0.7551293871466055,-0.6315526736174858,0.04930801097059036
2.4999999999999907,0.16135196963751536,-0.7417126473698061,-0.6474261715069795,0.0683172238427715
2.5099999999999905,0.15471899523687008,-0.727633777426834,-0.6625345928642569,0.08751589409155175
2.5199999999999902,0.14795620165643675,-0.7129443759843065,-0.6770871051213284,0.10664113288111139
2.52999999999999,0.14379414873462618,-0.7039201213964277,-0.6854421433535473,0.11827414593992158
2.53999999999999,0.13958839770394024,-0.6946819500506346,-0.6935888801654955,0.12987121625313391
2.5499999999999896,0.13129195793554108,-0.6867952617274335,-0.7004340320747655,0.14306242330425117
2.5599999999999894,0.12316933108442615,-0.6795882524394569,-0.7061001896302661,0.15624226454644846
2.569999999999989,0.11435244546881902,-0.6752365672181871,-0.7089696997431639,0.16834803637936377
2.579999999999989,0.10577070094348995,-0.6701027177954474,-0.7135431752557233,0.1750172662083894
2.5899999999999888,0.09717146215007899,-0.6648580346873584,-0.7179986321158147,0.18165754852220806
2.5999999999999885,0.0912513560165247,-0.6506976124907432,-0.7288020759260112,0.1926482318889242
2.6099999999999883,0.08723329427233358,-0.6293402614965429,-0.742261818992382,0.21299901336855995
2.619999999999988,0.07800738987335888,-0.6095750802266858,-0.7538040323706577,0.2326210426283737
2.629999999999988,0.0708121683497125,-0.5911619101238534,-0.7632557713599326,0.25090607867902126
2.6399999999999877,0.07072650598845248,-0.5800337001100154,-0.767803053256033,0.2627491950474133
2.6499999999999875,0.0686034719553797,-0.5720288100699473,-0.7711169218733951,0.27102637673504787
2.6599999999999873,0.0654474190077336,-0.5658184938954688,-0.7744560180162312,0.27528883644189545
2.669999999999987,0.04398374773532997,-0.7405446622698995,-0.6582466046630475,-0.12794702250652426
2.679999999999987,0.04027475672610387,-0.7401262269153012,-0.6596536650392943,-0.12429060464492077
2.6899999999999866,0.03659413735008269,-0.7402644604306878,-0.66051586719989,-0.11995076870134344
2.6999999999999864,0.0336101369979607,-0.7400562963626325,-0.6618482259272735,-0.11464712269360525
2.709999999999986,0.030632879771854575,-0.7397361855574027,-0.663517840601045,-0.10768508558752811
2.719999999999986,0.026373882836654452,-0.7397586794853966,-0.665015123941018,-0.09907774401879128
